CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Gujarat,Geography_Karnataka,Geography_Maharashtra,Geography_Tamil Nadu,Gender_Male
609,33,7,642500.02,2,1,0,1632947.19,0,False,False,True,False,False
877,28,3,1489966.84,2,1,1,1697396.77,0,False,False,False,False,True
829,45,7,672586.34,1,1,1,1264673.98,0,False,True,False,False,True
859,22,2,164795.55,1,1,1,514875.97,0,True,False,False,False,False
859,50,1,54544.18,4,1,0,1926743.66,0,False,False,True,False,True
539,60,6,1198032.77,2,0,1,2233542.93,0,False,True,False,False,True
521,23,0,19430.57,1,1,1,2306624.59,0,False,False,False,False,False
873,43,2,0.0,1,0,0,408681.93,1,False,True,False,False,False
401,49,1,316743.95,1,1,1,1846752.31,0,False,False,True,False,True
680,61,4,1322890.91,2,0,1,663596.7,0,False,False,False,False,False
657,50,1,0.0,1,0,1,417604.45,0,False,False,False,True,False
633,31,9,319325.26,1,1,1,344998.49,0,False,True,False,False,True
607,41,4,0.0,1,0,0,190084.07,0,False,True,False,False,True
300,47,2,485157.76,2,1,1,2319418.14,0,False,False,False,False,True
851,44,8,316715.43,2,1,0,1583643.05,0,False,False,False,False,True
883,51,9,325564.69,1,1,1,1579696.02,0,False,False,False,False,False
444,50,8,1311194.89,1,1,0,2062381.91,1,False,False,False,True,True
300,21,7,0.0,2,1,1,2179242.42,0,True,False,False,False,True
889,21,4,1111031.28,1,0,1,190586.16,0,False,False,False,False,True
790,28,9,1204758.36,1,1,1,1930770.53,0,False,False,False,False,True
791,62,6,558976.85,2,1,0,1082403.09,1,False,False,False,True,True
802,54,1,1060417.16,1,0,1,940650.81,0,False,False,False,False,False
833,36,2,0.0,1,1,1,1907470.42,0,False,True,False,False,True
681,47,1,817409.83,2,1,0,1178009.55,0,False,False,True,False,False
531,24,9,0.0,1,1,0,2467957.13,0,False,False,False,True,False
856,39,0,1052013.71,1,0,1,2135554.64,0,False,True,False,False,True
588,49,2,1442657.12,1,1,0,624705.05,1,False,False,False,True,False
695,61,3,0.0,1,0,1,1370978.02,1,False,False,False,True,False
429,23,8,841025.38,2,1,0,1813798.14,0,False,False,True,False,True
614,31,1,703394.61,2,1,0,952465.57,0,False,False,False,True,True
809,28,8,0.0,2,1,0,569379.45,0,False,False,False,True,False
801,59,0,1414927.82,2,1,0,1201967.2,0,False,False,False,False,False
449,53,8,0.0,1,1,0,467321.96,1,False,False,True,False,True
695,28,5,1396465.75,1,1,1,726720.1,0,False,False,True,False,True
516,45,7,0.0,1,1,0,1850858.93,0,False,True,False,False,True
780,44,2,0.0,2,0,0,1120292.79,0,False,False,False,False,True
827,46,7,251948.31,1,1,1,1198169.16,0,False,True,False,False,True
467,46,8,62428.78,2,0,0,1639399.13,0,False,False,True,False,True
472,37,6,814430.69,1,0,0,1064606.47,0,True,False,False,False,True
875,47,3,809538.15,1,1,0,1213817.16,0,False,False,False,False,True
536,49,5,909225.69,2,0,0,1929070.57,1,False,False,True,False,True
309,63,5,90220.65,1,0,0,1395729.07,0,False,True,False,False,True
375,59,1,0.0,2,1,0,2119350.42,0,False,True,False,False,True
513,29,1,0.0,2,1,0,1711163.32,0,False,False,True,False,True
420,34,4,0.0,1,1,1,1254599.39,1,False,False,False,False,False
472,25,0,1420134.75,2,1,0,2294186.84,0,False,False,True,False,False
867,50,4,1448434.4,2,1,1,1146217.51,0,False,False,False,True,True
529,48,9,0.0,1,1,0,2398608.63,0,False,False,False,True,True
884,57,2,0.0,1,1,1,2231175.79,0,False,True,False,False,True
312,28,2,963189.82,1,0,0,901714.35,0,False,False,False,True,True
363,35,7,414788.48,1,1,0,232189.64,1,False,False,False,True,True
865,48,2,1426213.94,2,1,1,836110.3,0,False,False,True,False,True
829,56,2,761628.56,1,1,0,1250784.36,0,True,False,False,False,False
836,53,0,0.0,1,1,0,2262703.59,0,False,False,False,True,True
822,26,7,592541.95,2,1,1,646107.38,0,False,False,True,False,True
781,32,9,575298.86,3,1,1,2398991.07,0,False,False,True,False,False
386,27,9,55385.31,1,0,0,2455909.76,0,False,False,True,False,False
796,48,5,691925.83,1,1,1,1282890.24,1,False,False,True,False,True
725,27,7,0.0,1,1,1,519422.39,0,False,False,False,True,True
355,61,2,199148.25,2,0,1,1939940.88,0,False,True,False,False,True
624,21,5,281345.86,2,0,1,988764.47,0,False,False,False,True,True
840,44,1,1457595.48,1,1,0,945559.48,0,False,False,False,True,True
777,39,2,0.0,1,0,1,412355.78,0,False,True,False,False,True
615,52,3,1363269.76,1,1,0,2444805.96,0,False,False,False,True,True
800,50,8,716842.66,1,0,0,2254118.21,0,False,False,True,False,False
406,21,3,0.0,1,1,0,865094.03,1,False,False,False,False,False
717,52,6,0.0,2,1,1,328607.21,0,False,True,False,False,True
420,40,7,0.0,1,1,0,1306522.87,0,False,False,True,False,True
311,41,4,1074505.98,2,0,1,586338.37,0,False,False,True,False,True
648,39,1,1374253.8,1,1,1,1323171.07,0,True,False,False,False,True
850,50,7,0.0,1,1,0,1979229.82,1,False,False,False,True,True
446,48,4,0.0,2,1,1,1047181.23,0,False,False,False,False,False
328,52,4,1402767.78,1,0,0,1519166.63,0,False,False,False,True,False
792,50,6,683150.36,1,1,1,1454092.29,0,False,False,False,True,False
656,43,5,783152.79,1,0,1,1112221.47,0,False,False,False,False,False
525,47,2,676605.72,1,1,1,2425828.26,0,False,False,True,False,False
631,57,6,1153515.58,1,0,1,971468.32,0,True,False,False,False,False
831,46,0,111399.08,2,1,1,258604.86,1,False,False,False,False,False
813,23,3,1255416.46,2,1,0,2142811.08,0,False,False,True,False,True
455,51,3,0.0,2,1,0,2339625.92,1,False,True,False,False,True
845,22,5,1449040.78,2,1,1,1306544.03,0,False,False,False,True,True
576,30,5,454212.71,2,0,1,370209.48,0,False,False,True,False,False
638,58,9,708086.47,2,0,1,386057.09,0,False,False,False,False,True
636,39,7,0.0,1,1,0,1498008.49,0,False,False,True,False,True
739,51,0,1203130.05,2,1,0,455670.29,0,True,False,False,False,True
688,49,6,0.0,1,1,0,635055.66,0,False,False,True,False,False
640,45,3,0.0,2,1,1,1991966.49,0,False,True,False,False,True
383,52,5,1072915.59,1,1,0,694736.71,0,True,False,False,False,False
490,37,9,1438815.01,1,0,1,1074691.14,0,False,False,True,False,False
600,43,8,0.0,1,0,1,1043444.45,1,True,False,False,False,False
638,38,2,979269.5,2,1,0,1201170.6,0,True,False,False,False,True
770,31,7,0.0,2,0,1,1155017.22,0,True,False,False,False,True
332,40,2,0.0,2,0,1,1390861.13,0,False,False,True,False,True
765,33,5,435878.71,1,1,1,1411321.51,0,False,True,False,False,True
590,44,1,1210471.13,2,0,1,700314.56,0,False,False,False,True,True
601,63,8,0.0,1,1,0,526949.93,0,True,False,False,False,False
784,40,1,29159.54,2,0,1,611286.86,0,False,False,True,False,True
663,62,4,233846.24,2,0,1,654006.47,0,False,False,False,True,False
382,48,5,0.0,1,0,1,2084716.44,0,False,False,False,False,False
662,55,3,0.0,1,1,1,2337928.26,0,False,False,True,False,True
325,41,6,0.0,1,1,1,1894397.37,0,False,False,False,False,False
642,26,6,0.0,2,0,1,276472.94,0,False,False,False,True,False
672,27,6,0.0,3,0,1,1570654.3,0,False,True,False,False,True
774,49,6,0.0,1,1,1,1991336.83,0,False,True,False,False,True
380,43,9,1096446.55,1,1,0,1389931.14,0,True,False,False,False,True
639,25,9,917557.5,1,1,0,365613.91,0,False,False,False,False,True
789,42,8,0.0,1,1,1,1367905.66,0,False,True,False,False,False
422,29,1,0.0,3,1,1,1658666.51,0,False,False,False,False,True
745,52,4,100987.34,3,1,0,1501406.66,1,False,False,False,False,False
421,30,9,993982.77,1,1,1,1854179.52,0,False,False,False,True,True
379,63,8,87874.04,1,0,1,799897.15,0,True,False,False,False,True
633,48,1,1115369.42,2,1,0,1798337.29,0,False,True,False,False,True
373,31,2,801543.64,1,1,0,952639.0,0,False,False,False,True,True
749,27,6,660962.17,2,1,1,1834179.26,0,False,False,True,False,True
596,50,8,897251.46,2,1,1,1313156.48,0,False,False,True,False,True
385,63,2,931236.0,1,1,0,1996342.77,0,False,True,False,False,False
799,58,9,0.0,1,1,0,1345805.11,1,False,False,True,False,False
422,54,7,0.0,4,0,0,847413.42,1,False,False,False,False,True
728,48,7,0.0,2,1,1,2476307.1,0,False,True,False,False,True
841,52,3,0.0,1,1,0,741728.92,0,False,False,True,False,True
466,36,5,0.0,1,1,0,1114083.81,0,False,False,False,False,True
730,59,7,1460639.01,1,1,1,1978462.56,1,False,True,False,False,False
337,21,8,920821.84,1,1,1,1381380.59,0,False,True,False,False,False
700,54,1,1069589.05,1,1,1,1764747.74,0,True,False,False,False,False
890,61,0,0.0,2,1,0,1312084.34,1,False,True,False,False,True
401,43,4,0.0,2,1,0,1596379.82,0,False,False,False,False,False
790,40,9,1291907.4,2,1,0,1368415.27,1,True,False,False,False,True
764,38,2,296030.19,1,1,1,2480719.59,0,False,False,False,True,False
896,38,5,0.0,1,1,0,661376.83,0,False,False,True,False,True
741,62,0,0.0,2,0,1,2248378.56,0,False,False,True,False,True
705,60,3,1151090.51,1,1,0,1257683.92,0,False,False,False,True,False
688,41,5,0.0,2,1,0,238418.99,0,False,True,False,False,True
487,28,1,912489.21,2,1,1,2448905.46,0,False,False,False,True,False
335,54,7,213286.41,1,1,1,2197189.86,0,False,False,False,True,False
511,31,3,5896.26,1,1,1,350697.42,0,False,True,False,False,True
665,63,1,1113448.66,2,1,1,1069754.82,0,True,False,False,False,False
612,63,0,0.0,1,0,1,2183336.93,1,False,True,False,False,True
802,30,7,1200297.32,2,1,1,1355410.15,0,False,False,True,False,True
895,28,9,203621.48,2,1,1,2323495.87,0,False,False,False,True,False
389,28,0,355847.72,2,1,0,1563217.76,1,False,False,False,False,False
606,39,6,0.0,2,1,0,2058504.57,0,False,False,False,True,True
895,21,6,30131.46,1,0,1,1224383.87,0,True,False,False,False,True
405,23,5,794993.1,2,1,0,395108.02,0,False,False,False,True,True
502,64,7,0.0,1,0,1,706632.24,1,False,True,False,False,False
626,52,9,296857.46,2,1,0,494631.3,0,False,True,False,False,False
610,36,0,0.0,1,1,1,2040283.56,0,False,False,False,False,True
330,50,0,276659.53,2,1,0,2322950.7,0,False,False,False,False,False
349,48,0,0.0,2,1,0,715101.46,0,False,True,False,False,True
386,48,5,1447988.57,2,1,0,926344.21,1,False,False,False,True,True
364,36,6,0.0,1,0,1,1896181.66,0,False,False,False,True,False
899,61,9,0.0,2,0,0,1185499.96,0,False,False,True,False,True
634,53,8,0.0,2,1,1,2059700.4,0,False,True,False,False,True
475,45,9,170733.66,2,0,0,918808.19,0,False,False,False,True,False
769,38,4,12609.8,1,1,0,1403952.64,0,False,True,False,False,True
323,46,0,0.0,1,0,0,2114856.79,0,False,True,False,False,True
624,26,8,1128315.29,2,1,0,991815.75,0,False,False,False,True,False
335,58,4,470156.82,1,1,0,1667646.42,0,False,False,False,True,False
531,64,5,0.0,2,1,0,1679240.99,0,False,False,False,False,False
621,23,8,345634.58,1,1,0,996475.26,0,True,False,False,False,True
525,63,1,0.0,2,0,0,1905124.77,0,False,False,True,False,True
659,26,2,104825.68,2,1,0,1406223.77,1,True,False,False,False,False
490,34,6,857483.4,1,1,0,1558165.66,0,False,False,True,False,True
472,38,2,0.0,1,1,1,1086084.32,0,False,False,True,False,True
894,36,1,757987.6,2,1,0,388703.03,0,True,False,False,False,True
765,44,6,1267142.55,1,0,1,1800171.79,0,False,False,True,False,True
498,33,7,695321.14,1,0,0,975820.98,0,False,False,False,True,True
428,21,8,111479.35,2,0,0,1591656.69,1,False,False,False,True,False
641,58,1,908036.93,4,0,0,2286245.62,1,True,False,False,False,False
382,34,1,1074073.3,1,0,1,2117131.22,0,True,False,False,False,True
436,37,6,189505.13,1,0,1,1639875.33,0,False,False,False,False,False
801,33,3,787733.48,2,1,0,707700.44,0,False,False,False,True,False
462,33,4,449306.04,2,0,0,1377888.36,0,False,False,True,False,False
440,29,0,1443999.05,1,1,1,1049662.04,0,False,False,False,False,True
472,26,5,321746.42,2,1,1,1551250.93,0,False,False,False,True,True
478,26,9,0.0,1,1,1,1876695.77,0,False,False,False,False,True
452,50,7,466370.61,2,0,1,1864927.54,0,False,True,False,False,True
867,57,0,0.0,2,0,1,312151.9,0,False,True,False,False,True
758,34,1,1241453.42,1,0,1,1044848.25,0,False,True,False,False,True
777,24,6,1495784.03,2,1,0,1084914.8,0,True,False,False,False,True
864,54,1,185927.99,2,1,0,614455.57,0,False,False,True,False,True
873,22,8,691959.13,2,1,1,1309072.37,0,False,True,False,False,True
404,37,5,932300.66,1,1,0,827481.52,0,True,False,False,False,True
499,62,4,0.0,2,1,0,985951.56,0,False,True,False,False,False
614,34,6,202103.42,1,0,0,1508416.64,0,False,False,True,False,True
705,37,9,40693.94,2,1,0,2146075.43,1,False,True,False,False,False
586,50,7,0.0,2,1,1,1173718.17,0,False,False,False,False,False
665,63,8,748771.93,2,1,0,1433059.66,0,False,False,True,False,False
516,49,5,619613.36,1,0,1,2024935.16,0,False,False,False,True,False
849,27,4,1469021.26,1,1,0,1176953.29,1,False,True,False,False,False
604,29,6,1368542.72,2,1,1,1075942.49,0,True,False,False,False,True
399,43,1,0.0,1,1,1,1724947.19,0,False,False,False,True,False
710,56,7,0.0,1,1,0,808438.55,0,False,False,False,True,False
834,34,3,862078.08,2,1,1,246083.72,0,False,False,True,False,False
639,40,0,0.0,1,1,0,491832.77,0,False,False,False,False,True
582,37,2,523323.21,1,1,0,819144.09,0,False,False,True,False,True
892,52,8,0.0,2,1,0,2057607.18,0,True,False,False,False,False
430,45,3,1395888.14,1,0,1,668391.66,0,False,False,True,False,False
403,50,9,0.0,1,1,1,1619960.18,0,False,False,False,False,False
838,47,9,270264.32,2,0,1,897640.27,0,False,True,False,False,True
551,47,2,0.0,2,0,1,316480.98,0,False,False,False,False,True
324,51,3,0.0,2,1,1,2110570.32,0,False,False,True,False,True
488,46,2,0.0,2,0,1,2345737.9,1,False,True,False,False,True
502,34,2,497835.79,1,0,0,565740.24,0,False,False,True,False,True
807,41,1,0.0,1,0,0,1362631.39,0,False,False,True,False,True
351,48,5,0.0,2,0,1,847844.79,0,False,False,False,False,True
805,35,9,0.0,2,1,1,1455728.04,0,False,False,False,True,True
767,50,5,1446388.22,2,0,1,1809661.34,1,False,True,False,False,True
717,45,9,1262002.66,2,1,1,2464154.07,1,False,False,False,False,False
419,31,3,0.0,2,1,0,988196.56,1,False,True,False,False,False
791,64,7,143398.22,2,1,0,770332.34,0,False,False,False,False,False
556,31,5,852662.28,2,0,1,1730493.45,0,True,False,False,False,True
757,48,7,373158.42,2,1,1,2135810.1,1,False,False,True,False,False
492,25,5,379572.32,1,1,0,244726.08,0,False,False,False,True,True
432,48,8,863069.74,1,0,1,280553.71,1,True,False,False,False,False
484,28,2,689204.24,2,1,0,1528552.31,1,False,False,False,True,False
449,46,2,762835.87,2,1,1,482634.15,0,False,False,True,False,True
726,26,1,0.0,2,1,1,1639582.91,0,False,False,False,False,False
557,52,9,489715.66,2,1,1,1492988.16,0,False,False,False,True,True
756,52,5,1499130.93,2,1,1,2039278.9,0,False,False,True,False,True
690,32,6,592855.15,2,1,0,2029601.07,0,False,False,False,True,False
576,26,6,338341.38,2,1,0,2111276.53,0,False,False,False,True,True
626,33,4,1058179.69,1,0,0,2347475.28,0,False,False,False,True,True
870,59,5,1176736.08,2,1,1,1549372.35,0,False,False,True,False,False
419,60,6,356663.21,1,0,0,515902.93,1,False,False,False,True,True
884,64,1,0.0,2,1,0,2301908.55,1,False,False,False,True,False
550,54,9,444600.94,2,1,0,2491971.13,0,False,False,False,True,False
414,43,6,0.0,2,0,0,269238.48,0,False,False,True,False,True
695,61,0,574274.15,2,0,1,1576648.29,0,False,False,True,False,True
791,37,5,236097.79,2,0,0,1048163.56,0,False,False,False,False,True
884,21,7,41742.62,1,1,1,884701.82,0,False,False,True,False,True
437,27,0,761015.36,2,1,0,1964715.52,0,False,True,False,False,True
885,33,0,0.0,2,1,1,879211.2,0,True,False,False,False,True
559,34,5,0.0,1,1,1,527247.79,1,False,False,False,False,True
875,37,4,1303525.59,1,1,1,742905.9,0,False,False,False,True,True
604,50,2,1150425.87,2,0,0,1426705.61,0,False,False,True,False,False
795,54,9,0.0,1,0,1,769702.34,0,False,False,True,False,False
454,47,9,622707.52,2,1,1,990842.96,0,False,False,True,False,False
305,45,6,1294205.13,1,1,0,1513588.59,0,False,False,False,False,True
820,64,6,0.0,2,1,0,1785619.17,0,True,False,False,False,True
843,55,6,0.0,2,1,0,342493.17,1,False,False,True,False,False
721,29,5,1421319.94,1,0,1,1134633.85,0,False,True,False,False,True
329,26,3,0.0,2,1,1,1837574.34,0,False,True,False,False,True
600,46,8,1286006.77,2,1,0,940625.14,0,True,False,False,False,False
669,58,8,0.0,1,0,0,1937281.68,0,False,False,True,False,True
449,59,6,0.0,2,0,1,974488.96,0,False,False,True,False,True
828,47,6,0.0,2,0,0,1941563.47,0,False,False,True,False,False
424,60,7,0.0,2,0,1,2397442.91,0,False,False,False,False,False
353,51,4,0.0,4,0,1,1349628.08,1,False,False,False,False,True
890,23,8,0.0,1,0,1,1299992.78,0,True,False,False,False,True
459,44,5,1057848.31,2,0,0,1303966.25,0,False,True,False,False,True
455,35,6,0.0,2,1,1,2389483.4,0,False,True,False,False,False
694,26,6,1130721.41,2,0,0,549516.68,1,False,True,False,False,True
722,31,8,1172120.48,1,0,0,1897486.61,0,False,False,True,False,False
670,50,6,0.0,2,1,1,1780184.04,1,False,False,False,False,False
466,55,2,602606.98,2,1,1,1647263.72,0,True,False,False,False,True
623,58,5,1046732.5,1,1,1,1895428.87,1,False,False,False,True,False
489,63,5,146026.42,1,1,0,920800.1,0,True,False,False,False,False
824,60,6,0.0,1,0,1,2333016.3,1,False,False,False,True,True
811,49,5,965522.74,2,1,0,2286113.83,0,False,False,True,False,False
584,43,3,697405.52,1,1,0,714713.31,0,False,False,True,False,True
538,62,5,146905.0,2,1,1,1373313.75,0,False,False,True,False,False
884,62,2,111658.48,1,1,1,907516.78,1,False,False,False,False,False
745,23,0,0.0,1,1,1,2014598.33,0,False,False,True,False,True
498,46,0,1186422.58,3,1,1,2268680.31,0,False,True,False,False,False
498,34,4,1335569.85,1,0,1,1421098.7,0,False,False,False,True,False
320,39,7,0.0,2,1,0,923860.77,0,True,False,False,False,True
564,41,2,460112.86,1,1,1,1677388.66,0,False,False,False,True,True
797,41,1,0.0,1,0,0,510442.07,0,True,False,False,False,True
710,29,7,0.0,1,1,1,1360528.07,0,False,False,True,False,True
640,33,8,0.0,2,0,1,1940041.48,0,False,False,True,False,False
496,61,8,1396651.89,1,0,1,789661.04,0,False,False,False,True,False
432,64,1,416151.82,2,0,0,1089295.6,0,False,False,False,False,True
570,57,7,1156797.15,2,1,0,1698052.08,0,False,False,False,False,True
888,58,1,1447036.29,1,1,0,2406430.28,0,False,False,False,False,True
678,44,6,224574.83,2,0,1,364164.47,0,False,False,False,False,True
843,58,7,190893.56,1,1,1,540977.88,0,False,True,False,False,True
335,31,0,417387.85,4,0,1,476847.97,0,False,False,False,False,True
736,49,7,0.0,2,1,0,691833.86,0,False,True,False,False,True
706,64,2,0.0,1,1,1,320615.31,0,False,False,False,True,False
445,58,0,910862.18,1,1,1,1020170.75,0,False,False,False,False,False
695,61,6,867477.92,1,1,0,831035.6,0,False,False,False,False,False
681,37,9,73602.54,2,0,0,639644.54,0,False,False,True,False,True
429,46,2,0.0,2,1,1,777222.74,0,False,False,False,False,False
535,46,7,1252446.16,2,1,1,1672955.91,0,False,False,False,True,False
477,32,8,452685.46,1,0,0,1778378.14,0,False,False,False,True,False
714,38,1,0.0,2,0,1,2334072.2,0,False,False,False,True,True
731,29,0,666354.61,2,1,1,667886.86,0,False,False,True,False,True
368,23,7,0.0,2,1,1,414331.21,0,False,True,False,False,True
444,30,9,709109.45,1,1,1,315978.52,0,False,True,False,False,True
342,63,5,1351729.73,1,1,0,1323983.08,0,False,True,False,False,False
754,22,9,1371196.0,1,1,1,1678525.56,0,False,True,False,False,False
445,28,0,14670.37,1,1,1,736011.23,0,False,True,False,False,True
493,63,2,0.0,1,1,1,1724471.53,0,False,True,False,False,True
362,38,8,0.0,2,1,1,614743.93,0,False,False,False,True,False
583,59,8,25845.3,1,1,1,696030.5,1,False,False,True,False,True
692,51,5,0.0,2,1,0,1721002.09,0,False,False,False,True,False
327,34,2,0.0,1,0,0,2394318.76,0,False,False,True,False,False
807,59,7,0.0,2,1,1,2275283.32,0,False,False,True,False,True
758,53,5,1391424.08,2,1,0,242691.36,0,True,False,False,False,False
375,49,0,0.0,1,1,1,2456796.44,0,True,False,False,False,True
